# LAMMPS data file written by Ovito 3.8.0

1670 atoms
2 atom types

-30.0 30.0 xlo xhi
-30.0 30.0 ylo yhi
-30.0 30.0 zlo zhi

Atoms  # charge

1 1 0.0 -11.314930805 5.2909619984 -15.8080612148
2 1 0.0 -4.0250065084 -10.2866441491 -10.1275117588
3 1 0.0 3.1668766407 13.2642998334 13.6841300445
4 1 0.0 7.6807782934 -11.8419212457 7.8153177965
5 1 0.0 -11.7253996394 10.0962007071 -2.1284246311
6 1 0.0 12.5043763139 -10.6083120656 -12.4090004055
7 1 0.0 -12.5568000233 3.6262889551 -7.0552290762
8 1 0.0 -1.4127528898 -8.0917647569 10.5181014345
9 1 0.0 -9.2234230382 0.2751561917 -11.7613032723
10 1 0.0 -14.95199085 -10.6976195992 6.8331221542
11 1 0.0 14.7559526087 2.8181378255 -11.5946707672
12 1 0.0 -4.0045326269 -13.9868879801 1.77696551
13 1 0.0 -13.8942654178 -9.2412206673 4.143224176
14 1 0.0 0.7861452864 4.6145639856 18.0815541445
15 1 0.0 0.2042597327 4.3564983637 10.9035698864
16 1 0.0 -1.6069629093 11.5361896964 -10.6960777254
17 1 0.0 2.4116558362 0.0799220376 13.7846822436
18 1 0.0 -9.9407908406 -1.0680956349 -18.0133812954
19 1 0.0 -15.2139992634 -4.3264097977 13.798448974
20 1 0.0 15.5300833941 4.9413090723 8.4146221189
21 1 0.0 1.3408134633 11.7077782244 -12.8596680927
22 1 0.0 3.9422519385 5.7680948482 -14.8696107351
23 1 0.0 16.4951862639 2.4888266203 13.5046118798
24 1 0.0 -15.046926223 5.2602016159 -10.2666218164
25 1 0.0 -12.3846608261 10.5678488915 9.8994465958
26 1 0.0 7.694148542 -15.2006730684 6.1539487686
27 1 0.0 3.0385046328 -15.7317384614 -12.4497499275
28 1 0.0 10.3137811281 -13.4917262201 0.6844410873
29 1 0.0 -7.7564622706 -15.3992443881 -6.3798663216
30 1 0.0 -13.735892951 -6.4853965704 11.2669124492
31 1 0.0 1.8342240952 -8.6936572246 -13.9699273682
32 1 0.0 11.0308956228 -11.0650371142 -15.0451640815
33 1 0.0 -3.3283658953 5.3127684994 -19.4227640896
34 1 0.0 0.7389430224 4.6052026089 14.85771628
35 1 0.0 -0.8949861585 -12.699092949 7.3510706064
36 1 0.0 6.1405895334 -5.4146863581 14.8225835839
37 1 0.0 -13.2395197187 -0.4573902571 1.876141036
38 1 0.0 -18.7957721191 -2.0489520497 8.215929652
39 1 0.0 -3.9351262788 14.5569407536 -3.6433376741
40 1 0.0 -0.309609362 -15.765769819 -12.6403916105
41 1 0.0 1.2552614937 2.0860231014 -11.3302394092
42 1 0.0 5.3841242165 -5.8648033761 -11.4654837689
43 1 0.0 -3.4954058956 -3.2813827977 13.5764191457
44 1 0.0 -13.5551633139 5.8955307184 -1.2665061591
45 1 0.0 4.6045528193 12.8032795649 -13.1383067166
46 1 0.0 0.6923288732 14.0384306188 8.6401321767
47 1 0.0 -10.4213268262 9.926187093 -8.8443864027
48 1 0.0 -0.5878129571 15.2198363571 -0.9912431376
49 1 0.0 1.669078397 -14.2536321489 2.682012395
50 1 0.0 6.9796552329 -8.0767865542 -6.1550721338
51 1 0.0 6.3680820004 -6.9650184451 -18.3089805311
52 1 0.0 -9.7089150467 9.1474967665 12.5055877861
53 1 0.0 -14.7034187654 -4.5401135075 -10.5355246085
54 1 0.0 -8.3470990595 8.4008774152 -6.1920110249
55 1 0.0 -9.3804849123 -11.0103666744 7.7121113719
56 1 0.0 -3.5849116701 15.2753438142 13.3285078642
57 1 0.0 -14.2966944816 7.6802606644 -8.2235729407
58 1 0.0 -6.6577009684 10.1554637282 14.5224688606
59 1 0.0 -6.9760098026 -16.8188696297 8.5786224251
60 1 0.0 6.669353129 -16.1000260337 -3.3673202357
61 1 0.0 4.4909717865 13.5112199104 16.6121484056
62 1 0.0 -15.2692864528 2.3198592777 -11.5040306141
63 1 0.0 -16.1566348293 8.3011732468 -11.7567877847
64 1 0.0 5.8823146572 6.8106878903 13.6032918035
65 1 0.0 13.9669537544 -3.6903317851 -10.9061910719
66 1 0.0 9.2701418145 -13.0223357795 4.4928881154
67 1 0.0 -18.3779243171 -3.3952942319 5.0292619596
68 1 0.0 6.212044371 17.560731199 6.9502494967
69 1 0.0 5.4632884232 -1.8164595062 14.2547334873
70 1 0.0 -7.5567675857 -14.094598879 6.7202349647
71 1 0.0 -10.9878222766 -1.6816556819 -0.3253474882
72 1 0.0 13.4054914207 3.0436038297 6.9811089996
73 1 0.0 -2.1960137708 12.9888550911 10.7516622762
74 1 0.0 -3.4708680753 -7.1753190191 -9.1529704185
75 1 0.0 -14.9984673319 8.8454547009 9.2732475889
76 1 0.0 -9.1037185638 12.1343266 -1.3293485302
77 1 0.0 -2.743764441 7.9855186382 -10.0034680109
78 1 0.0 10.5049955071 14.1590271774 -9.5109714899
79 1 0.0 7.8592281599 -7.6061295744 3.2939380558
80 1 0.0 5.9772280035 -10.2439782982 10.9374911102
81 1 0.0 -5.8114545423 16.8492665705 -5.5768804693
82 1 0.0 -11.6784826221 13.2050478257 5.0760137762
83 1 0.0 -9.5245509928 -4.7548084218 17.1631480242
84 1 0.0 -4.6666793203 9.1034652559 5.9719636057
85 1 0.0 -7.2085463996 -6.703825022 11.1001698103
86 1 0.0 13.813206909 -9.0153031143 -6.8332543148
87 1 0.0 -11.7082187598 3.9498842138 6.0912275448
88 1 0.0 -12.9661675193 -16.0903342555 2.9940876537
89 1 0.0 9.7244769588 -8.8306857525 -6.3876637977
90 1 0.0 6.2789506809 0.138040658 -14.0796206763
91 1 0.0 -6.4203405091 -0.4303193584 -17.083851657
92 1 0.0 -1.1079354514 13.1564788007 1.9030907875
93 1 0.0 -8.7036023106 6.840424028 -9.8250071311
94 1 0.0 0.9862551758 9.7660524847 20.5645216443
95 1 0.0 0.4876109837 16.0631311962 -7.0289841813
96 1 0.0 -15.281841711 13.0725568121 0.6806491791
97 1 0.0 -6.0308191317 -9.1857021968 9.4676228092
98 1 0.0 16.120951464 -0.4635103947 11.0010383378
99 1 0.0 5.8766207375 -8.7749029609 -9.1930701509
100 1 0.0 6.2424633386 -0.7400619823 18.4654807226
101 1 0.0 -10.4461289678 -8.1256199004 -1.4427753755
102 1 0.0 -9.4326773407 -9.9452843015 -4.7964940816
103 1 0.0 10.3459952773 -9.9682692346 2.2067408072
104 1 0.0 7.7605372228 2.5899074618 -16.6059809104
105 1 0.0 6.9883227663 20.1174883739 -2.2294283789
106 1 0.0 -9.3842294629 -15.2568413285 12.942488743
107 1 0.0 -11.8379564273 -15.9588344465 10.7136991404
108 1 0.0 5.0866747322 -9.6869543583 -16.6658937212
109 1 0.0 11.4035885489 -10.7995594847 -1.2405586256
110 1 0.0 -1.7512822977 -17.5539029007 5.765396569
111 1 0.0 -9.5467760024 -11.0376137872 0.6026854313
112 1 0.0 18.0075442017 7.9511899192 10.413639484
113 1 0.0 17.3350669538 -3.9007314795 -9.5240664039
114 1 0.0 -16.190556053 -5.7191954217 2.8210673857
115 1 0.0 11.1804573821 9.4921606295 6.1925176406
116 1 0.0 16.7346172395 10.8299784522 3.5056923966
117 1 0.0 -7.2466747362 3.4790620332 18.4686746041
118 1 0.0 -5.6368153068 11.5007265988 10.8148570755
119 1 0.0 -5.123690717 12.9129728729 -6.3819588646
120 1 0.0 -1.1849190079 -6.9922325178 -12.5615357786
121 1 0.0 9.5769526755 -13.1646287051 -12.0846562366
122 1 0.0 1.2873434823 17.17735529 -13.0825789918
123 1 0.0 8.8041545097 -2.9724133134 13.8346830085
124 1 0.0 0.9451686442 -1.8515040952 -20.4410616059
125 1 0.0 -2.5925837142 9.3767073214 -7.3276231111
126 1 0.0 11.9674738272 0.7073026705 -5.7531166455
127 1 0.0 -11.7130646489 10.3554667879 -6.0977474683
128 1 0.0 -8.9315242996 15.2776566249 0.1520684056
129 1 0.0 8.2338924818 2.0437647457 -11.8844329093
130 1 0.0 9.5882193677 -9.6755995591 5.549049647
131 1 0.0 -6.4818062071 4.5906208881 -8.2456768031
132 1 0.0 -8.4149084669 14.2616719194 8.9602582193
133 1 0.0 15.0690631255 9.4119942049 -8.690804758
134 1 0.0 6.0288367225 12.9940313817 -2.7223764487
135 1 0.0 -3.846501575 18.4016030935 1.2184437499
136 1 0.0 11.2155900782 11.1028130225 -0.8041929193
137 1 0.0 -2.8782488772 10.8944948577 -3.7921835635
138 1 0.0 1.6819860834 17.6950944879 -10.0588212806
139 1 0.0 3.4576960676 10.9849808235 -15.8429736432
140 1 0.0 -14.7723625513 -12.32001226 3.1736168319
141 1 0.0 -16.7462914269 10.6754826967 -1.6666224123
142 1 0.0 -5.4689493027 -3.2351926638 -14.1499962022
143 1 0.0 1.3230488744 -10.8860475919 -16.5919939123
144 1 0.0 11.1111831946 14.5430638894 10.1310580685
145 1 0.0 -0.1511014305 16.9903480239 6.9530028427
146 1 0.0 -13.7155181899 -3.5399219951 -5.2532852105
147 1 0.0 -14.0775281332 14.4738998357 4.2199103711
148 1 0.0 17.145746877 -1.3892943812 -3.7366210394
149 1 0.0 -12.293249736 1.7916683781 -16.8821965897
150 1 0.0 7.308591983 2.7230482651 18.6650432469
151 1 0.0 5.7145367601 18.496208065 3.8139239841
152 1 0.0 -3.2983213828 9.8484986799 9.040138296
153 1 0.0 3.1948946904 -8.6783155802 -18.6484130366
154 1 0.0 -5.4189485378 14.9040826281 10.2354429253
155 1 0.0 -1.6700916283 12.9087877869 -6.8548295347
156 1 0.0 2.82199251 -4.0979040994 13.3071418985
157 1 0.0 -12.7136306164 -5.8123356131 4.6559853241
158 1 0.0 -3.0863908279 -14.0243334869 -14.7837063372
159 1 0.0 -10.1789993306 12.977621439 -10.4661182604
160 1 0.0 -4.165405132 -12.1201193342 5.1335146558
161 1 0.0 3.6381063165 -16.9149063412 -5.433453165
162 1 0.0 -3.6961798921 11.7739686643 -13.1104428542
163 1 0.0 -17.2274661888 1.4282817617 9.0945664414
164 1 0.0 11.782669238 9.9038849897 -4.9411438715
165 1 0.0 -8.5533467081 6.0671302598 17.4695403766
166 1 0.0 -0.6871547852 -11.3152612065 10.5139934421
167 1 0.0 2.3283505971 17.9936673374 4.2762548454
168 1 0.0 0.2187709679 7.5861953487 9.4140977613
169 1 0.0 15.524466568 5.7263320948 15.6983679068
170 1 0.0 -7.0597005102 15.0735786131 3.4636322818
171 1 0.0 14.7197185742 -6.9061629191 -9.8756576857
172 1 0.0 -6.7543984829 13.8363350161 12.8115396032
173 1 0.0 -5.1162676959 1.0795187171 -9.8356460603
174 1 0.0 13.8727893183 -8.5130707615 3.424755035
175 1 0.0 -17.2653522309 0.3632236183 5.9081630703
176 1 0.0 -9.0763613171 -11.5085461017 4.5350032971
177 1 0.0 6.327266398 7.7142810086 16.4568596864
178 1 0.0 -16.8867120773 0.1730720309 -2.6532894887
179 1 0.0 -2.977016908 -16.2141246955 -0.9478878488
180 1 0.0 -2.8140738867 11.519559486 5.2296945413
181 1 0.0 5.4520657845 15.736914752 13.0464550912
182 1 0.0 -6.888993053 13.1326898906 -9.6643548937
183 1 0.0 -16.1713927643 -5.1475346941 -7.2485690383
184 1 0.0 -11.3094241128 -1.9545012656 13.3842355889
185 1 0.0 -0.2514851248 -11.2672428508 3.7148365652
186 1 0.0 4.4485151899 -16.0055311961 7.2550008548
187 1 0.0 -15.6101506982 11.5328856811 3.6652432955
188 1 0.0 15.9918745995 4.155261805 4.8119789
189 1 0.0 -6.7263584064 -7.9049667451 -16.3380252694
190 1 0.0 5.5017141211 1.0190144876 12.0259548981
191 1 0.0 7.0928507971 -17.8552290963 3.0004093364
192 1 0.0 -2.879416296 7.5753581785 -13.5200306179
193 1 0.0 3.5562328173 -12.068907097 -14.5902011743
194 1 0.0 9.7518892724 0.2920088724 -14.7346967769
195 1 0.0 3.2403138875 7.7048535516 -17.8479602626
196 1 0.0 -8.1231088487 -4.2780720538 -8.5597675111
197 1 0.0 -2.8502418409 16.0014562439 -7.8212209706
198 1 0.0 -11.675729276 -12.7288290867 12.0214394105
199 1 0.0 8.9877145865 17.3735036652 -2.9394722808
200 1 0.0 -10.8315203261 2.9706291451 17.4787916195
201 1 0.0 -7.1228622694 13.9657422822 -3.6134363356
202 1 0.0 8.0197262099 1.4456278421 10.0114417012
