LAMMPS data file via write_data, version 11 Aug 2017, timestep = 5000

500 atoms
2 atom types

-3.0000000000000000e+01 3.0000000000000000e+01 xlo xhi
-3.0000000000000000e+01 3.0000000000000000e+01 ylo yhi
-3.0000000000000000e+01 3.0000000000000000e+01 zlo zhi

Masses

1 15.999
2 65.38

Atoms # charge

297 2 6.4550120000000000e-01 -5.3508126100981288e+00 -7.1142176298037771e+00 -7.6866248755712894e+00 0 0 0
59 1 -6.4550120000000000e-01 -6.0813660943777244e+00 -5.6112755439354256e+00 -7.3365805814562535e+00 0 0 0
145 1 -6.4550120000000000e-01 -5.1304198342934901e+00 -2.7488175536793458e+00 -6.2946369908257287e+00 0 0 0
216 2 6.4550120000000000e-01 -9.2120877284240721e-01 -2.2043041530074174e+00 -7.2821791147094528e+00 0 0 0
212 2 6.4550120000000000e-01 -3.3552710828980974e+00 -7.4948592525682578e+00 -6.3082212730804379e+00 0 0 0
154 1 -6.4550120000000000e-01 -3.3333957151965725e+00 -6.6949874620624747e+00 -8.2486882362014544e+00 0 0 0
277 2 6.4550120000000000e-01 -2.6169609350504408e+00 -5.0641412266795163e+00 -7.6353629143615906e+00 0 0 0
179 2 6.4550120000000000e-01 -4.2990027979972645e+00 -2.1620443684366841e+00 -8.1429925372729510e+00 0 0 0
30 1 -6.4550120000000000e-01 -3.4155615991665749e+00 -4.4701070847046864e-01 -8.5839022770660840e+00 0 0 0
116 1 -6.4550120000000000e-01 -5.3926057079158651e-01 -5.7404469997028063e+00 -7.2264765321070250e+00 0 0 0
62 1 -6.4550120000000000e-01 -2.6973095968062268e+00 -3.0840290719588292e+00 -7.6281026665125555e+00 0 0 0
14 1 -6.4550120000000000e-01 -5.0254721005064100e+00 -8.6243578436235957e+00 -6.3960187279528871e+00 0 0 0
223 2 6.4550120000000000e-01 -3.8160255501800378e-01 -7.8700295676493708e+00 -7.1484189307032056e+00 0 0 0
37 1 -6.4550120000000000e-01 -5.8526644754940733e+00 -8.1421021775100897e+00 -2.7604668271678738e+00 0 0 0
218 2 6.4550120000000000e-01 -5.2325529431576756e+00 -8.7356958097938673e+00 -4.6121392138700896e+00 0 0 0
268 2 6.4550120000000000e-01 -5.8794357316113173e+00 -6.1029483131845410e+00 -2.6558104309962309e+00 0 0 0
213 2 6.4550120000000000e-01 -7.2582875662966995e+00 -8.5857794470213822e+00 -1.7241918120316144e+00 0 0 0
333 2 6.4550120000000000e-01 -1.4343043355387717e+00 -8.6527914499058127e+00 -3.9503704110172055e+00 0 0 0
81 1 -6.4550120000000000e-01 -3.3264711268919784e+00 -9.1966380451570995e+00 -3.7440635462379315e+00 0 0 0
