LAMMPS data file via write_data, version 11 Aug 2017, timestep = 8000

2000 atoms
2 atom types

-3.0000000000000000e+01 3.0000000000000000e+01 xlo xhi
-3.0000000000000000e+01 3.0000000000000000e+01 ylo yhi
-3.0000000000000000e+01 3.0000000000000000e+01 zlo zhi

Masses

1 15.999
2 65.38

Atoms # charge

177 1 -6.4550120000000000e-01 -1.8470215690129809e+01 -4.9112835790359046e+00 -2.4146737487243328e+00 0 0 0
746 1 -6.4550120000000000e-01 -7.5166506194539142e+00 -1.2510139044636968e+01 -1.1756935259713179e+01 0 0 0
1003 2 6.4550120000000000e-01 -9.3672119427761196e+00 -1.1365548861536450e+01 -1.1029611298261649e+01 0 0 0
860 2 6.4550120000000000e-01 -6.5480060078216349e+00 -1.3464117079964023e+01 -1.0382965396603536e+01 0 0 0
382 1 -6.4550120000000000e-01 -1.0515610320941594e+01 -1.5907142065830984e+01 -4.2268425570683105e-01 0 0 0
783 1 -6.4550120000000000e-01 -1.0299785872847046e+01 -1.2141654555070593e+01 -9.6065645222991645e+00 0 0 0
945 2 6.4550120000000000e-01 -1.1269937588465867e+01 -1.0608685772088210e+01 -8.5899921850593230e+00 0 0 0
821 2 6.4550120000000000e-01 -1.3248402507209143e+01 -1.0799796652678220e+01 -5.4509949998343226e+00 0 0 0
107 1 -6.4550120000000000e-01 -8.0443782288051988e+00 -1.0846144736552928e+01 -9.9457329005347525e-02 0 0 0
28 1 -6.4550120000000000e-01 -9.4267530609296131e+00 -1.3932141653439951e+01 -6.7148938530490847e+00 0 0 0
1084 2 6.4550120000000000e-01 -9.3116944706715667e+00 -1.3631057423858786e+01 -8.7157390534954704e+00 0 0 0
1151 2 6.4550120000000000e-01 -7.4502219297187908e+00 -1.3281887284780618e+01 -7.0271744972788612e+00 0 0 0
602 1 -6.4550120000000000e-01 -7.5312668472797526e+00 -1.4018753986282677e+01 -8.9409363371839632e+00 0 0 0
204 1 -6.4550120000000000e-01 -7.3203403440845891e+00 -1.6405671926676455e+01 -9.2810070156526148e-01 0 0 0
983 2 6.4550120000000000e-01 -7.4805066277406072e+00 -1.5596426712972008e+01 -2.6859867902712313e+00 0 0 0
98 1 -6.4550120000000000e-01 -1.0150192592092759e+01 -1.0338533110689482e+01 -2.7178964723281855e+00 0 0 0
438 1 -6.4550120000000000e-01 -6.4853950885836618e+00 -1.5228744100794579e+01 -4.4374212295287156e+00 0 0 0
334 1 -6.4550120000000000e-01 -1.5342119556717410e+01 -1.0458186845055943e+01 -4.7643832636184893e+00 0 0 0
837 2 6.4550120000000000e-01 -1.6051977933231846e+01 -1.1753092630963627e+01 -3.9051587411914648e+00 0 0 0
711 1 -6.4550120000000000e-01 -1.1787555391749153e+01 -1.1850798806429808e+01 -4.8110838561849691e+00 0 0 0
1001 2 6.4550120000000000e-01 -1.1007548689555023e+01 -1.3647923821486426e+01 -5.6211832893033558e+00 0 0 0
387 1 -6.4550120000000000e-01 -1.0759863740973097e+01 -1.4343231915168349e+01 -3.7966204292947356e+00 0 0 0
1110 2 6.4550120000000000e-01 -1.1075007358123917e+01 -1.2067231388237326e+01 -3.0823142253912121e+00 0 0 0
297 1 -6.4550120000000000e-01 -1.1228586233882680e+01 -1.2906322294612989e+01 -1.3377835709072614e+00 0 0 0
1202 2 6.4550120000000000e-01 -1.5049043693576472e+01 -1.1146209044053750e+01 -1.3766853752916992e+00 0 0 0
539 1 -6.4550120000000000e-01 -1.6543773576411255e+01 -1.2260389570321138e+01 -2.2204130358885927e+00 0 0 0
1424 2 6.4550120000000000e-01 -7.7643857831472944e+00 -1.2874022897808535e+01 -6.1061006229197179e-01 0 0 0
1413 2 6.4550120000000000e-01 -7.5199190145728050e+00 -1.0391875219655772e+01 -6.1787586180201872e+00 0 0 0
612 1 -6.4550120000000000e-01 -7.7138453243286298e+00 -1.2253948661047529e+01 -5.3696003785787321e+00 0 0 0
683 1 -6.4550120000000000e-01 -8.5855720752343103e+00 -1.3816252959243366e+01 -2.2918088260566849e+00 0 0 0
1155 2 6.4550120000000000e-01 -1.0474435239344196e+01 -1.4610794726313754e+01 -1.9484734401598780e+00 0 0 0
1000 2 6.4550120000000000e-01 -8.8704455942356990e+00 -1.3466223276987662e+01 -4.2482496977608042e+00 0 0 0
812 2 6.4550120000000000e-01 -9.9201343043569512e+00 -1.0791032937395928e+01 -7.4614205034242853e-01 0 0 0
1581 2 6.4550120000000000e-01 -6.0188980159687127e+00 -1.0574673247222016e+01 -3.3887669576890822e-01 0 0 0
329 1 -6.4550120000000000e-01 -1.3906327426367650e+01 -1.0003537960406424e+01 -2.1776060346192914e+00 0 0 0
781 1 -6.4550120000000000e-01 -1.0815579090552024e+01 -1.5599460791790204e+01 3.2172168423338414e+00 0 0 0
13 1 -6.4550120000000000e-01 -1.3867208102467929e+01 -1.0948721835644319e+01 4.2813208015372090e-01 0 0 0
614 1 -6.4550120000000000e-01 -8.0944169687450209e+00 -1.6367859983425088e+01 2.0003137418078238e+00 0 0 0
1431 2 6.4550120000000000e-01 -9.3803132202124075e+00 -1.6605900275729173e+01 3.3686239361300574e+00 0 0 0
246 1 -6.4550120000000000e-01 -9.3686009082629607e+00 -1.2621895342226235e+01 6.0353356716879976e+00 0 0 0
979 2 6.4550120000000000e-01 -8.8134414955700713e+00 -1.6332659718523402e+01 3.2924937466633381e-01 0 0 0
1145 2 6.4550120000000000e-01 -6.2093157731439410e+00 -1.6029442371734344e+01 2.5762848136528627e+00 0 0 0
230 1 -6.4550120000000000e-01 -6.7198893609598604e+00 -1.4792580235520115e+01 7.2794890149925386e+00 0 0 0
412 1 -6.4550120000000000e-01 -1.1791527509880538e+01 -1.3107367886332113e+01 1.8993673476647439e+00 0 0 0
10 1 -6.4550120000000000e-01 -1.1561583820624611e+01 -1.1093646369720176e+01 3.8542150980879661e+00 0 0 0
903 2 6.4550120000000000e-01 -1.0481884081641581e+01 -1.1707962438923836e+01 2.4468624594109811e+00 0 0 0
1252 2 6.4550120000000000e-01 -1.2496108091630379e+01 -1.4698069817466170e+01 3.4371551367173518e+00 0 0 0
1584 2 6.4550120000000000e-01 -1.0583741946633218e+01 -1.4394921332475194e+01 1.0871453986195125e+00 0 0 0
705 1 -6.4550120000000000e-01 -1.0503977318315407e+01 -1.0053348569382262e+01 9.2174466475231132e-01 0 0 0
857 2 6.4550120000000000e-01 -1.4963187627630086e+01 -1.0520617695745022e+01 1.9515623746880526e+00 0 0 0
1521 2 6.4550120000000000e-01 -1.2661779229067740e+01 -1.2555970603030733e+01 9.2266883238668412e-02 0 0 0
84 1 -6.4550120000000000e-01 -9.0776655330345317e+00 -1.3162455549866591e+01 1.2015740258754453e+00 0 0 0
1372 2 6.4550120000000000e-01 -7.8147731947845189e+00 -1.2569255378534629e+01 2.6344434285285692e+00 0 0 0
802 1 -6.4550120000000000e-01 -1.4647709139500279e+01 -1.1108072713274224e+01 4.0302451219289068e+00 0 0 0
670 1 -6.4550120000000000e-01 -6.0937353505859591e+00 -1.5366858149081299e+01 4.4803769279319496e+00 0 0 0
669 1 -6.4550120000000000e-01 -8.7777102846266004e+00 -1.0555784433805854e+01 3.2009451384146828e+00 0 0 0
1332 2 6.4550120000000000e-01 -9.9491877067632348e+00 -1.4463673077456269e+01 4.8899168445919159e+00 0 0 0
629 1 -6.4550120000000000e-01 -8.8249927244841526e+00 -1.6271293128038852e+01 5.2068072880595597e+00 0 0 0
1007 2 6.4550120000000000e-01 -7.0627338614011093e+00 -1.6208183149062297e+01 5.9274956202975559e+00 0 0 0
561 1 -6.4550120000000000e-01 -1.2014303447488279e+01 -1.3962677724230799e+01 5.2136151176338617e+00 0 0 0
1067 2 6.4550120000000000e-01 -1.1647818013224263e+01 -1.2977121064089555e+01 7.7784788789237789e+00 0 0 0
1457 2 6.4550120000000000e-01 -1.0635601313545532e+01 -1.1105674208695948e+01 5.4424464353105613e+00 0 0 0
723 1 -6.4550120000000000e-01 -1.2809403771014624e+01 -1.1822513914491356e+01 7.0722071203741130e+00 0 0 0
103 1 -6.4550120000000000e-01 -1.0137140993350194e+01 -1.3312495668894764e+01 8.8448317043165172e+00 0 0 0
928 2 6.4550120000000000e-01 -8.2400443479586567e+00 -1.3511600067569322e+01 7.5453840104817864e+00 0 0 0
968 2 6.4550120000000000e-01 -1.3283441025114660e+01 -1.2412339165812980e+01 5.0340654366488611e+00 0 0 0
102 1 -6.4550120000000000e-01 -7.1179972146975139e+00 -1.1975063324043699e+01 9.2180244326047305e+00 0 0 0
192 1 -6.4550120000000000e-01 -9.0456972221847600e+00 -1.0047075056461050e+01 9.6385965932031361e+00 0 0 0
1367 2 6.4550120000000000e-01 -8.9866427051811417e+00 -1.1974332776488176e+01 1.0023399879896727e+01 0 0 0
1494 2 6.4550120000000000e-01 -1.1461218607329991e+01 -7.1607324404059085e+00 -1.0574259795520819e+01 0 0 0
465 1 -6.4550120000000000e-01 -1.0850347855044564e+01 -7.2077175298352758e+00 -1.2438743502926419e+01 0 0 0
1125 2 6.4550120000000000e-01 -9.1763504790301393e+00 -8.0910796547994170e+00 -1.2821498470183526e+01 0 0 0
232 1 -6.4550120000000000e-01 -8.4707292188207663e+00 -6.3289972298602502e+00 -1.3087417365185374e+01 0 0 0
1322 2 6.4550120000000000e-01 -1.2392073339928436e+01 -9.0452617351668629e-01 -1.0363531441546399e+01 0 0 0
1419 2 6.4550120000000000e-01 -6.1057984550195430e+00 -2.0472361572941868e+00 -1.4619847984715923e+01 0 0 0
485 1 -6.4550120000000000e-01 -1.2115800698121276e+01 -3.9551331155731293e+00 -1.2306927807597276e+01 0 0 0
