# LAMMPS data file written by OVITO Basic 3.9.2

1500 atoms
2 atom types

-30.0 30.0 xlo xhi
-30.0 30.0 ylo yhi
-30.0 30.0 zlo zhi

Masses

1 15.999  # O
2 65.38

Atoms  # charge

1 2 0.6455012 -1.7084188812 -10.3593683247 -0.288001945 0 0 0
2 2 0.6455012 -1.6554633329 -14.2047026506 -2.8522395159 0 0 0
3 2 0.6455012 -3.4103697398 -11.3804737615 -3.0723801266 0 0 0
4 2 0.6455012 -3.2569130703 -13.3296719756 -0.1967354097 0 0 0
5 1 -0.6455012 -1.6664337485 -10.4426140583 -2.312890382 0 0 0
6 1 -0.6455012 -3.2847995566 -13.2247480568 -2.3269555084 0 0 0
7 2 0.6455012 -5.0508585278 -10.4659181512 -0.2203041601 0 0 0
8 2 0.6455012 -4.9734866181 -14.3095749432 -2.8870213755 0 0 0
9 2 0.6455012 -6.449079716 -11.4562392228 -2.8864587306 0 0 0
10 2 0.6455012 -6.5744229916 -13.4206336797 -0.2116205629 0 0 0
11 2 0.6455012 -8.3148438294 -10.4620490318 -0.3000530892 0 0 0
12 1 -0.6455012 -4.9227545689 -10.4523207638 -2.2002430732 0 0 0
13 1 -0.6455012 -6.5091551229 -13.3649820069 -2.2335294823 0 0 0
14 1 -0.6455012 -8.1661560732 -10.5214746576 -2.2768034449 0 0 0
15 2 0.6455012 -9.8745110334 -11.3823995235 -2.8891728931 0 0 0
16 2 0.6455012 -11.5388039902 -10.4812865783 -0.0781538238 0 0 0
17 1 -0.6455012 -11.412311042 -10.4446620628 -2.1314308191 0 0 0
18 2 0.6455012 -1.5562639541 -16.1499153123 -0.2861326232 0 0 0
19 1 -0.6455012 -1.737315008 -16.0923628857 -2.2598408513 0 0 0
20 2 0.6455012 -4.8300723135 -10.577055347 -10.9235217324 0 0 0
21 1 -0.6455012 -3.1445178018 -11.3531207223 -10.3387908417 0 0 0
22 2 0.6455012 -1.5113964195 -10.4187935108 -10.845337066 0 0 0
23 1 -0.6455012 -9.8494699486 -11.4522913431 -4.8070421092 0 0 0
24 2 0.6455012 -11.4405671334 -10.3619080483 -5.5980514234 0 0 0
25 1 -0.6455012 -8.123564952 -10.4591031876 -7.565456452 0 0 0
26 1 -0.6455012 -6.5621761083 -11.3846407948 -4.8289225602 0 0 0
27 1 -0.6455012 -4.8952430243 -14.206676793 -4.9771910292 0 0 0
28 1 -0.6455012 -4.903322911 -10.4500592798 -7.7360141707 0 0 0
29 2 0.6455012 -8.2535208347 -10.4910014455 -5.5524280558 0 0 0
30 2 0.6455012 -6.5104530592 -13.1819426751 -5.6218546428 0 0 0
31 2 0.6455012 -6.4895206194 -11.3923404774 -8.3079445946 0 0 0
32 2 0.6455012 -5.0418119347 -10.4104038472 -5.7242645687 0 0 0
33 1 -0.6455012 -3.30022312 -13.2328755426 -7.5867712846 0 0 0
34 1 -0.6455012 -3.2874188328 -11.3076337606 -5.0770144476 0 0 0
35 1 -0.6455012 -1.5751605797 -14.2327559206 -4.9148138059 0 0 0
36 1 -0.6455012 -1.5323443258 -10.3479910827 -7.5819710368 0 0 0
37 2 0.6455012 -3.2307408557 -13.2722653194 -5.4954687964 0 0 0
38 2 0.6455012 -3.1834273144 -11.3318684082 -8.2149997544 0 0 0
39 2 0.6455012 -1.6212514641 -10.3641253697 -5.5501631717 0 0 0
40 2 0.6455012 -0.0280951652 -11.396048514 -2.8836202006 0 0 0
41 2 0.6455012 -0.0332060976 -13.2450683766 -0.2747027032 0 0 0
42 1 -0.6455012 -0.0112248984 -11.4253584951 -10.2116297302 0 0 0
43 1 -0.6455012 -0.0257558124 -13.2969071267 -7.6340881235 0 0 0
44 1 -0.6455012 -0.0813345746 -11.3753155654 -4.8968725757 0 0 0
45 1 -0.6455012 -11.5442934262 -10.3965635604 3.0424518078 0 0 0
46 1 -0.6455012 -9.8718682015 -11.4487097574 0.3498418658 0 0 0
47 2 0.6455012 -9.8951415111 -11.3517890899 2.4327416164 0 0 0
48 1 -0.6455012 -8.1891693637 -10.5130990694 2.9947078434 0 0 0
49 1 -0.6455012 -6.7185239428 -11.404251855 0.4563094361 0 0 0
50 1 -0.6455012 -4.8570646111 -14.2575174934 0.4102270995 0 0 0
51 1 -0.6455012 -6.5275410577 -13.4619260952 3.0668241907 0 0 0
52 1 -0.6455012 -4.9439125166 -10.543315398 3.1001747321 0 0 0
53 2 0.6455012 -6.6449870155 -11.5939675654 2.3973655451 0 0 0
54 2 0.6455012 -4.9016427845 -14.3514367343 2.4612871087 0 0 0
55 1 -0.6455012 -3.3280432788 -11.375464386 0.3541960436 0 0 0
56 1 -0.6455012 -1.6526254633 -14.2609410392 0.4129647027 0 0 0
57 1 -0.6455012 -3.3545940878 -13.3106000491 3.0372174319 0 0 0
58 1 -0.6455012 -1.6673006039 -10.4537686267 3.0080135367 0 0 0
59 2 0.6455012 -3.3131551605 -11.4439921049 2.3833928336 0 0 0
60 2 0.6455012 -1.6093020663 -14.2852624605 2.4045650365 0 0 0
61 1 -0.6455012 -9.8720301071 -11.4004925189 5.6730539226 0 0 0
62 2 0.6455012 -11.5666498489 -10.4041626663 5.1305512362 0 0 0
63 1 -0.6455012 -8.1629296066 -10.4180095246 8.3812542331 0 0 0
